Date,stock1,stock2,spread,zscore,position,pnl
2005-12-30,111.216141,53.820755000000005,-2.272861390193313,0.06352577420647694,0.0,-0.0
2006-01-03,112.88408700000001,54.893631000000006,-2.8672327235042303,-0.06860908062853362,0.0,0.0
2006-01-04,113.68502,55.19209300000001,-2.6956508842484936,-0.030464674679330263,0.0,-0.0
2006-01-05,113.850159,55.490559,-3.159871479582847,-0.1336656831032005,0.0,0.0
2006-01-06,115.146561,56.15203100000001,-3.2582807821936655,-0.15554308227462565,0.0,0.0
2006-01-09,115.66671799999999,56.523070999999995,-3.520516363770355,-0.2138407466508527,0.0,0.0
2006-01-10,116.335548,57.031284,-3.9233284537359623,-0.30339001333049304,0.0,0.0
2006-01-11,116.426468,56.934505,-3.6283356538965705,-0.23781008273891888,0.0,-0.0
2006-01-12,115.848381,56.732838,-3.781178031352283,-0.271788513773351,0.0,0.0
2006-01-13,115.43551599999999,56.757042000000006,-4.245080736301858,-0.3749188518982145,0.0,0.0
2006-01-17,115.369522,56.490814,-3.7496937202173086,-0.26478922789220644,0.0,-0.0
2006-01-18,115.04744,56.369827,-3.8166567808382155,-0.2796758043446126,0.0,0.0
2006-01-19,116.252998,57.273281000000004,-4.516164831387485,-0.43518363175004177,0.0,0.0
2006-01-20,114.337326,56.619888,-5.054061292216105,-0.5547635421268367,0.0,0.0
2006-01-23,114.83276399999998,56.79735600000001,-4.932840753048538,-0.5278149706728541,0.0,-0.0
2006-01-24,115.84011100000001,57.434635,-5.269290545832618,-0.6026112167857843,0.0,0.0
2006-01-25,115.17128799999999,57.579826000000004,-6.244270190161302,-0.8193592100862455,0.0,0.0
2006-01-26,116.61631799999999,58.410679,-6.551216320984793,-0.887596488981582,0.0,0.0
2006-01-27,116.95488700000001,58.701096,-6.825034412305811,-0.9484690642896111,0.0,0.0
2006-01-30,117.045708,58.53167,-6.376953694954011,-0.8488561165859638,0.0,-0.0
2006-01-31,117.144791,58.362289000000004,-5.920705866741315,-0.7474275362171029,0.0,-0.0
2006-02-01,118.05306999999999,58.9673,-6.288181820849516,-0.8291212168005239,0.0,0.0
2006-02-02,116.756653,58.079975,-5.713543146400511,-0.7013731347927008,0.0,-0.0
2006-02-03,116.500702,57.902489,-5.595238729912481,-0.6750728473748867,0.0,-0.0
2006-02-06,117.293388,58.418743000000006,-5.891150454711166,-0.7408570644272903,0.0,0.0
2006-02-07,115.51811200000002,57.474968000000004,-5.676337626882457,-0.693101965499939,0.0,-0.0
2006-02-08,115.930916,57.837967000000006,-6.028970573626125,-0.7714958930274676,0.0,0.0
2006-02-09,115.43551599999999,57.539505000000005,-5.895019412881879,-0.7417171735839722,0.0,-0.0
2006-02-10,115.443779,57.41849499999999,-5.6315889746094285,-0.6831538802865729,0.0,-0.0
2006-02-13,114.750153,57.039356000000005,-5.5257444566426415,-0.6596235563412438,0.0,-0.0
2006-02-14,115.641922,57.700793999999995,-6.0287150652371935,-0.7714390908871412,0.0,0.0
2006-02-15,116.12910500000001,58.209038,-6.613239523276405,-0.90138488416806,0.0,0.0
2006-02-16,117.128281,58.725285,-6.702646487542339,-0.9212609710222325,0.0,0.0
2006-02-17,116.756653,58.60429,-6.819138678982966,-0.9471583821905595,0.0,0.0
2006-02-21,116.839272,58.346157,-6.192208164698414,-0.807785286864486,0.0,-0.0
2006-02-22,117.516396,58.741431999999996,-6.348579819298266,-0.8425483124730132,0.0,0.0
2006-02-23,117.474998,58.701096,-6.3049234123058255,-0.8328430446088467,0.0,-0.0
2006-02-24,118.13559,59.168964,-6.630900117451176,-0.9053110157238743,0.0,0.0
2006-02-27,117.97048999999998,59.330315,-7.136232505953728,-1.0176515982116996,0.0,0.0
2006-02-28,116.814476,58.547825,-6.642250895890228,-0.907834410405367,0.0,-0.0
2006-03-01,118.631027,59.612621,-7.070979357114211,-1.0031451527184299,0.0,0.0
2006-03-02,118.333801,59.362553000000005,-6.8409000852036,-0.9519961664019071,0.0,-0.0
2006-03-03,117.45030200000001,59.06407900000001,-7.095022620688908,-1.008490217266724,0.0,0.0
2006-03-06,116.550293,58.60429,-7.02549867898297,-0.9930343306348793,0.0,-0.0
2006-03-07,115.12998200000001,57.757290000000005,-6.6597852164035345,-0.9117324700287174,0.0,-0.0
2006-03-08,115.542847,57.958973,-6.672198577308393,-0.9144920877108845,0.0,0.0
2006-03-09,114.62633500000001,57.450748,-6.517043183572326,-0.8799994493900191,0.0,-0.0
2006-03-10,115.699753,58.3381,-7.314737791504783,-1.057335157413961,0.0,0.0
2006-03-13,116.401573,58.459087,-6.868036730883873,-0.9580289215782005,0.0,-0.0
2006-03-14,117.499794,59.104434999999995,-7.130627200632048,-1.0164054812415888,0.0,0.0
2006-03-15,118.39157900000001,59.644901000000004,-7.378494499560574,-1.0715089287443882,0.0,0.0
2006-03-16,117.93744699999999,59.507748,-7.543419164122383,-1.1081733763535864,0.0,0.0
2006-03-17,118.417679,59.749763,-7.5735114974295215,-1.1148632112603878,0.0,0.0
2006-03-20,118.011971,59.717487,-7.911160789573302,-1.1899261184063892,0.0,0.0
2006-03-21,117.05160500000001,58.88661999999999,-7.119521137684302,-1.0139364893283782,0.0,-0.0
2006-03-22,118.011971,59.798153000000006,-8.081256951672998,-1.2277402430577857,0.0,0.0
2006-03-23,118.16103400000001,60.056263,-8.476456967064209,-1.3155972673419556,0.0,0.0
2006-03-24,118.83989,60.556740000000005,-8.852930559695125,-1.399291215423868,0.0,0.0
2006-03-27,118.690826,60.564838,-9.019070387437694,-1.4362258062945121,0.0,0.0
2006-03-28,118.31002,60.249512,-8.734964994654575,-1.373066258164684,0.0,-0.0
2006-03-29,119.535339,61.365276,-9.862399003468568,-1.623706423229244,0.0,0.0
2006-03-30,119.676056,61.203552,-9.380663089435288,-1.5166115794806123,0.0,-0.0
2006-03-31,119.84996000000001,61.421882999999994,-9.66714221451133,-1.580298832690353,0.0,0.0
2006-04-03,119.353172,60.912482999999995,-9.089785159921064,-1.4519464268445161,0.0,-0.0
2006-04-04,119.90789,61.187369999999994,-9.114706955015592,-1.4574867979769859,0.0,0.0
2006-04-05,120.967606,61.50269300000001,-8.719896021856144,-1.3697162706709367,0.0,-0.0
2006-04-06,121.11666899999999,61.632042000000006,-8.84358447192723,-1.397213484077696,0.0,0.0
2006-04-07,119.73403200000001,60.645687,-8.146346432036367,-1.2422103033670386,0.0,-0.0
2006-04-10,119.42773400000002,60.580985999999996,-8.316212827841142,-1.2799733486101195,0.0,0.0
2006-04-11,118.202423,59.505699,-7.274122545322115,-1.0483059708471387,0.0,-0.0
2006-04-12,118.59151499999999,60.128239,-8.197747982080315,-1.253637396116478,0.0,0.0
2006-04-13,118.34315500000001,60.281895,-8.77011432779706,-1.3808803160978922,0.0,0.0
2006-04-17,118.690826,60.322292000000004,-8.507626362289201,-1.3225265441804046,0.0,-0.0
2006-04-18,121.20770300000001,62.012057999999996,-9.55387027378265,-1.5551173163448555,0.0,0.0
2006-04-19,122.23442800000001,62.464831999999994,-9.481886053026955,-1.5391144843997462,0.0,-0.0
2006-04-20,122.358543,62.13332,-8.658729091234022,-1.3561182334751736,0.0,-0.0
2006-04-21,122.010849,61.995899,-8.716650638256326,-1.3689947885488816,0.0,0.0
2006-04-24,121.489304,61.50269300000001,-8.198198021856143,-1.253737444583011,0.0,-0.0
2006-04-25,121.729317,61.54311800000001,-8.043427098479285,-1.219330277973608,0.0,-0.0
2006-04-26,120.94279499999999,61.494617000000005,-8.727677584359355,-1.3714461919745498,0.0,0.0
2006-04-27,120.619926,60.985264,-7.976500636203227,-1.2044518377093265,0.0,-0.0
2006-04-28,121.464401,61.6078,-8.444734638371287,-1.308545067711939,0.0,0.0
2006-05-01,120.744148,60.847809,-7.562434489209323,-1.1124006785116618,0.0,-0.0
2006-05-02,121.73766299999998,61.680542,-8.32485987739959,-1.2818956765793907,0.0,0.0
2006-05-03,121.41476399999999,61.575462,-8.426182194367897,-1.3044206687750537,0.0,0.0
2006-05-04,122.226097,62.327385,-9.200389775213338,-1.4765349693374998,0.0,0.0
2006-05-05,123.410027,62.675011,-8.749480483393555,-1.3762932004647106,0.0,-0.0
2006-05-08,123.44311499999999,62.763946999999995,-8.903927160611929,-1.4106282838213036,0.0,0.0
2006-05-09,123.418304,62.675011,-8.741203483393548,-1.374453138314711,0.0,-0.0
2006-05-10,123.29415900000001,62.29504,-8.064123570677168,-1.223931316409009,0.0,-0.0
2006-05-11,122.118523,60.888229,-6.273291022594762,-0.8258108393386618,0.0,-0.0
2006-05-12,119.411156,59.42485,-5.89490750072342,-0.7416922943611975,0.0,-0.0
2006-05-15,118.624672,59.158046999999996,-6.118798012305959,-0.7914654556644188,0.0,0.0
2006-05-16,118.483871,59.255069999999996,-6.4641863221440445,-0.868248825965846,0.0,0.0
2006-05-17,115.95041699999999,58.171645999999996,-6.713080974628525,-0.9235806647206662,0.0,0.0
2006-05-18,115.19706699999999,57.621860999999996,-6.307128189316572,-0.8333331891934378,0.0,-0.0
2006-05-19,115.51165800000001,58.131214,-7.066583137472648,-1.0021678279189228,0.0,0.0
2006-05-22,114.526398,57.484451,-6.688047931461739,-0.9180155619986082,0.0,-0.0
2006-05-23,113.441856,56.740616,-6.204104091883508,-0.8104298737138791,0.0,-0.0
2006-05-24,113.698517,57.177227,-6.868101801011335,-0.958043387336161,0.0,0.0
2006-05-25,115.163925,58.381886,-7.9428950324947465,-1.1969809666918307,0.0,0.0
2006-05-26,116.066345,58.729546,-7.773567434691159,-1.1593377017808124,0.0,-0.0
2006-05-30,113.988274,57.11253000000001,-6.4419216314062595,-0.8632991564348548,0.0,-0.0
2006-05-31,116.198853,58.107002,-6.328333563342824,-0.8380473617344866,0.0,-0.0
2006-06-01,117.796677,59.23889200000001,-7.117266622314531,-1.0134352873954913,0.0,0.0
2006-06-02,118.020218,59.19846,-6.808468785158652,-0.9447863551553269,0.0,-0.0
2006-06-05,115.58618899999999,57.476364000000004,-5.611204298842068,-0.6786221574015294,0.0,-0.0
2006-06-06,114.68371599999999,57.233803,-6.002201643980513,-0.7655448849041311,0.0,0.0
2006-06-07,113.441856,56.67591899999999,-6.067680922278413,-0.7801016012995841,0.0,0.0
2006-06-08,112.895401,56.724468,-6.716508651480041,-0.9243426725057211,0.0,0.0
2006-06-09,112.53112800000001,56.22319399999999,-6.023771466763321,-0.7703400781486417,0.0,-0.0
2006-06-12,109.956268,54.929581000000006,-5.870857602405934,-0.7363457548414064,0.0,-0.0
2006-06-13,108.350098,53.886623,-5.277796786062453,-0.604502241394424,0.0,-0.0
2006-06-14,109.09526799999999,54.53341700000001,-5.896487360147006,-0.742043513344846,0.0,0.0
2006-06-15,112.390381,56.401073,-6.5396025817328365,-0.8850146354093369,0.0,0.0
2006-06-16,111.92118799999999,55.665314,-5.457339179651441,-0.644416360370282,0.0,-0.0
2006-06-19,109.90336599999999,54.573845,-5.173637762712701,-0.5813466202216976,0.0,-0.0
2006-06-20,110.086037,54.509174,-4.854598417943535,-0.5104208956028782,0.0,-0.0
2006-06-21,111.77172900000001,55.463203,-5.18061731760136,-0.5828982469915969,0.0,0.0
2006-06-22,111.38146200000001,55.256702000000004,-5.135446492870415,-0.5728563085028189,0.0,-0.0
2006-06-23,112.269974,55.588703,-4.947007583308235,-0.5309644026103094,0.0,-0.0
2006-06-26,112.93431899999999,56.27697,-5.7339750966331025,-0.7059153672771322,0.0,0.0
2006-06-27,111.696999,55.305282999999996,-4.922349698793155,-0.5254827015114543,0.0,-0.0
2006-06-28,112.186943,55.548214,-4.944661553242867,-0.5304428560202356,0.0,0.0
2006-06-29,115.35073100000001,57.694031,-6.305645281954526,-0.8330035236492969,0.0,0.0
2006-06-30,115.566666,58.082703,-6.909282536877399,-0.9671982880702698,0.0,0.0
2006-07-03,116.712585,58.811485,-7.300107905103545,-1.0540827833381252,0.0,0.0
2006-07-05,114.810997,57.953143999999995,-7.391757270823874,-1.0744573790773204,0.0,0.0
2006-07-06,115.284302,57.936946999999996,-6.884298506691181,-0.961644081437423,0.0,-0.0
2006-07-07,114.387474,57.07863199999999,-5.971242697247419,-0.7586623929278865,0.0,-0.0
2006-07-10,113.955673,57.086712,-6.420081569334371,-0.8584438862195481,0.0,0.0
2006-07-11,114.420731,57.58876,-7.013665847243544,-0.9904037705513932,0.0,0.0
2006-07-12,113.06718400000001,56.398441000000005,-5.857249621419385,-0.7333205608398062,0.0,-0.0
2006-07-13,110.85831499999999,55.119041,-5.368314964484199,-0.6246253625736724,0.0,-0.0
2006-07-14,110.02788500000001,54.681796999999996,-5.276751481466363,-0.6042698594417256,0.0,-0.0
2006-07-17,109.64591200000001,54.608917000000005,-5.505046249078205,-0.6550221321160262,0.0,0.0
2006-07-18,109.61269399999999,54.981396,-6.323691174458517,-0.8370153109828151,0.0,0.0
2006-07-19,111.93780500000001,56.27697,-6.730489096633079,-0.927450669118773,0.0,0.0
2006-07-20,109.488152,54.835636,-6.140876709682161,-0.7963737769599624,0.0,-0.0
2006-07-21,107.98510700000001,54.050217,-5.987749870987145,-0.7623321072690624,0.0,-0.0
2006-07-24,110.526154,55.774933,-7.0835210138467914,-1.0059332918813984,0.0,0.0
2006-07-25,111.398071,55.912597999999996,-6.5018909768231765,-0.8766309581337598,0.0,-0.0
2006-07-26,111.481102,55.791138000000004,-6.1627436471598,-0.8012350218541247,0.0,-0.0
2006-07-27,110.60918400000001,55.256702000000004,-5.907724492870415,-0.7445416434159889,0.0,-0.0
2006-07-28,112.32811699999999,56.41463100000001,-6.630455625019351,-0.9052122004889145,0.0,0.0
2006-07-31,112.394524,56.422741,-6.581149756532341,-0.8942509992836787,0.0,-0.0
2006-08-01,111.663757,55.540127000000005,-5.450794920623167,-0.6429615043430124,0.0,-0.0
2006-08-02,112.55230700000001,56.27697,-6.115987096633077,-0.7908405602268803,0.0,0.0
2006-08-03,113.366119,56.957161,-6.736458172461141,-0.9287776560103627,0.0,0.0
2006-08-04,112.685158,56.374148999999996,-6.18805235548669,-0.8068614077738605,0.0,-0.0
2006-08-07,112.14540900000001,56.155529,-6.266808831272854,-0.8243697816002917,0.0,0.0
2006-08-08,111.00776699999999,55.378161999999996,-5.765257822533826,-0.7128698386893214,0.0,-0.0
2006-08-09,110.15244299999999,54.819435,-5.4424235109593155,-0.6411004539546371,0.0,-0.0
2006-08-10,111.057579,55.305282999999996,-5.561769698793157,-0.6676323378473067,0.0,0.0
2006-08-11,110.069397,54.738476,-5.354755515131714,-0.6216109576530098,0.0,-0.0
2006-08-14,110.12753300000001,55.062358999999994,-5.97957460487622,-0.7605146616079683,0.0,0.0
2006-08-15,111.91291000000001,56.21220400000001,-6.618815430348064,-0.9026244656051106,0.0,0.0
2006-08-16,113.67334699999999,57.021931,-6.565807273336333,-0.8908402076181045,0.0,-0.0
2006-08-17,113.39933,57.111012,-7.027664704447332,-0.9935158603525192,0.0,0.0
2006-08-18,113.972275,57.44300500000001,-7.154775925704882,-1.0217739909645844,0.0,0.0
2006-08-21,112.967491,56.827591000000005,-6.861868711284757,-0.9566577074420667,0.0,-0.0
2006-08-22,112.98408500000001,57.01384,-7.23800820612648,-1.0402773821524325,0.0,0.0
2006-08-23,112.14540900000001,56.357952000000004,-6.693647591353994,-0.9192604239317483,0.0,-0.0
2006-08-24,111.447861,56.260783999999994,-7.186302527623269,-1.028782678521439,0.0,0.0
2006-08-25,111.481102,56.357952000000004,-7.357954591354002,-1.0669426960930228,0.0,0.0
2006-08-28,112.494202,56.957161,-7.6083751724611375,-1.1226137644602807,0.0,0.0
2006-08-29,113.03391299999998,57.694031,-8.622463281954552,-1.3480559714244056,0.0,0.0
2006-08-30,113.349525,58.139378,-9.245931135952588,-1.4866592817883526,0.0,0.0
2006-08-31,113.748077,58.115097,-8.796179065142809,-1.3866747750370678,0.0,-0.0
2006-09-01,114.279503,58.155598,-8.3501553989786,-1.2875191309495733,0.0,-0.0
2006-09-05,114.727928,58.681904,-9.011524248804264,-1.4345482221362407,0.0,0.0
2006-09-06,113.000702,57.434891,-8.109239359601716,-1.2339610198725066,0.0,-0.0
2006-09-07,112.137146,56.92478199999999,-7.897155273908751,-1.186812548361017,0.0,-0.0
2006-09-08,112.178642,57.143414,-8.316677101893035,-1.2800765615024856,0.0,0.0
2006-09-11,112.137146,57.070526,-8.20447800032457,-1.2551335483262218,0.0,-0.0
2006-09-12,113.914162,58.414677000000005,-9.261802693831768,-1.4901876921924828,0.0,0.0
2006-09-13,114.810997,58.90864200000001,-9.406565773711392,-1.522370012357236,0.0,0.0
2006-09-14,114.279503,58.69809300000001,-9.49408614375669,-1.5418266899305337,0.0,0.0
2006-09-15,114.029785,58.83576600000001,-10.034107975913358,-1.6618790921927262,0.0,0.0
2006-09-18,114.129745,58.819565000000004,-9.899985777190508,-1.6320623492490929,0.0,-0.0
2006-09-19,113.663521,58.560444,-9.819814919140853,-1.6142395437120567,0.0,-0.0
2006-09-20,114.962158,59.345909,-10.177446755622498,-1.6937447757942385,0.0,0.0
2006-09-21,113.571999,58.7062,-10.218684949327084,-1.7029124499962567,0.0,0.0
2006-09-22,112.514748,57.928856,-9.636791439481357,-1.5735515435329575,0.0,-0.0
2006-09-25,113.546974,58.617146,-10.055926451699506,-1.6667295635549035,0.0,0.0
2006-09-26,114.679123,58.804806000000006,-9.319486248213877,-1.5030113390567912,0.0,-0.0
2006-09-27,115.43663799999999,59.23533199999999,-9.469798837088092,-1.53642737209481,0.0,0.0
2006-09-28,115.3368,58.999736999999996,-9.072850020958924,-1.4481815714368573,0.0,-0.0
2006-09-29,114.57926200000001,58.487988,-8.75128975330773,-1.3766954197577161,0.0,-0.0
2006-10-02,113.73013300000001,57.935584999999996,-8.435595528747797,-1.3065133497340642,0.0,-0.0
2006-10-03,113.630257,57.854347,-8.364169220257807,-1.2906345474184275,0.0,-0.0
2006-10-04,115.34508500000001,59.259701,-9.612737468880994,-1.568204098702838,0.0,0.0
2006-10-05,116.710297,60.015152,-9.840505358231766,-1.6188392409257855,0.0,0.0
2006-10-06,115.986053,59.706455000000005,-9.913816189961551,-1.6351369921219754,0.0,0.0
2006-10-09,116.701981,60.16136899999999,-10.157141474931834,-1.6892307032505656,0.0,0.0
2006-10-10,117.059952,60.193863,-9.867688867950804,-1.624882414459446,0.0,-0.0
2006-10-11,116.96003,59.958302,-9.47089574583785,-1.5366712261811255,0.0,-0.0
2006-10-12,118.649948,61.168663,-10.33320248556879,-1.728370875023369,0.0,0.0
2006-10-13,119.249329,61.65609,-10.761633227861196,-1.8236154313587427,0.0,0.0
2006-10-16,119.931969,62.021632999999994,-10.849794573935199,-1.8432146044895468,0.0,0.0
2006-10-17,118.89131200000001,61.712948,-11.239543709435381,-1.929859842163632,0.0,0.0
2006-10-18,118.99124099999999,61.721061999999996,-11.156724275538565,-1.9114482310004317,0.0,-0.0
2006-10-19,119.623924,62.021632999999994,-11.157839573935192,-1.911696173294208,0.0,0.0
2006-10-20,118.383545,61.412392000000004,-11.113544040751805,-1.9018488211104772,0.0,-0.0
2006-10-23,118.957939,61.534209999999995,-10.796021266232898,-1.8312602456417504,0.0,-0.0
2006-10-24,119.74881699999999,61.65609,-10.262145227861211,-1.7125741164888295,0.0,-0.0
2006-10-25,120.33145900000001,62.062214000000004,-10.535875599573856,-1.7734271908265578,0.0,0.0
2006-10-26,120.79771399999998,62.58213000000001,-11.165940191647593,-1.9134970238492635,0.0,0.0
2006-10-27,119.70713799999999,61.851028,-10.71487976113903,-1.813221655292939,0.0,-0.0
2006-10-30,119.70713799999999,62.119087,-11.280121710861096,-1.9388807488382762,0.0,0.0
2006-10-31,119.249329,61.924137,-11.326849873812833,-1.9492688996159058,0.0,0.0
2006-11-01,117.534424,60.583801,-10.215458670653632,-1.7021952150956445,0.0,-0.0
2006-11-02,117.725899,60.494438,-9.8355486009376,-1.6177373028463213,0.0,-0.0
2006-11-03,118.250351,60.78688399999999,-9.927762138108193,-1.6382373196960327,0.0,0.0
2006-11-06,119.249329,61.49361,-10.419020176291056,-1.7474490294873408,0.0,0.0
2006-11-07,119.71543899999999,61.899776,-10.809371111200235,-1.834228053353813,0.0,0.0
2006-11-08,120.206612,62.216591,-10.986249280163719,-1.8735498878192824,0.0,0.0
2006-11-09,119.815308,61.647964,-10.17851935798764,-1.6939832263214942,0.0,-0.0
2006-11-10,120.706108,62.159721,-10.366834494819102,-1.7358476162641432,0.0,0.0
2006-11-13,120.74775700000001,62.24906899999999,-10.513588934822081,-1.7684726362464636,0.0,0.0
2006-11-14,122.12125400000001,63.45135500000001,-11.675289345703774,-2.026730574593782,0.0,0.0
2006-11-15,122.579155,63.930603000000005,-12.22795345980326,-2.149593486037149,0.0,0.0
2006-11-16,122.912117,63.881873999999996,-11.79223917404525,-2.052729723147598,0.0,-0.0
2006-11-17,122.703957,63.841248,-11.914733259267507,-2.0799614169758125,0.0,0.0
2006-11-20,122.737297,63.930603000000005,-12.069811459803262,-2.1144368944550527,0.0,0.0
2006-11-21,123.053665,64.036209,-11.976129291438639,-2.0936103858000448,0.0,-0.0
2006-11-22,123.39492800000001,64.109329,-11.789050599235324,-2.0520208702032727,0.0,-0.0
2006-11-24,123.07024399999999,63.816883,-11.497069062064739,-1.987110374245089,0.0,-0.0
2006-11-27,120.66448999999999,62.387192000000006,-10.888108658369802,-1.851732219154274,0.0,-0.0
2006-11-28,121.080696,62.598395999999994,-10.91725745246022,-1.8582122955978972,0.0,0.0
2006-11-29,122.887138,63.410698,-10.823674062852433,-1.8374077464755312,0.0,-0.0
2006-11-30,122.97038300000001,63.418839,-10.757595562439022,-1.8227178168465161,0.0,-0.0
2006-12-01,123.036957,63.183266,-10.194281136555674,-1.6974872316567235,0.0,-0.0
2006-12-04,124.46881100000002,64.43425,-11.400311465121717,-1.965600166215654,0.0,0.0
2006-12-05,124.943298,64.482986,-11.028591511412458,-1.8829630009118614,0.0,-0.0
2006-12-06,124.56033300000001,64.263649,-10.949052086915657,-1.865280569541896,0.0,-0.0
2006-12-07,124.21905500000001,63.98745,-10.707923746254536,-1.81167526170785,0.0,-0.0
2006-12-08,124.03593400000001,63.995585999999996,-10.90820070260348,-1.8561988870424557,0.0,0.0
2006-12-11,124.027596,64.158066,-11.25915175417363,-1.9342189119906614,0.0,0.0
2006-12-12,123.536423,63.808735,-11.013708801945356,-1.8796544216706104,0.0,-0.0
2006-12-13,123.661308,63.889996,-11.060174609328655,-1.8899842481095515,0.0,0.0
2006-12-14,124.39386699999999,64.149948,-10.875762753480345,-1.8489875976374723,0.0,-0.0
2006-12-15,124.050362,64.093094,-11.099382706496272,-1.8987006109912214,0.0,0.0
2006-12-18,123.172798,63.288849,-10.281077469297713,-1.7167829482976897,0.0,-0.0
2006-12-19,122.88024899999999,63.248245,-10.488006944765743,-1.7627854969901753,0.0,0.0
2006-12-20,123.19781499999999,63.614506000000006,-10.942756299770252,-1.8638809513673515,0.0,0.0
2006-12-21,122.713074,63.32085,-10.808280299081645,-1.8339855546112518,0.0,-0.0
2006-12-22,121.659981,62.904789,-10.98404729680864,-1.8730603642930523,0.0,0.0
2006-12-26,122.687973,63.802147,-11.848267031981408,-2.065185291678926,0.0,0.0
2006-12-27,123.741096,64.560822,-12.394922200986656,-2.186712352883158,0.0,0.0
2006-12-28,123.222954,64.26715899999999,-12.293832439765325,-2.164239060219665,0.0,-0.0
2006-12-29,122.32023600000001,63.65531899999999,-11.906395531637102,-2.078107854449571,0.0,-0.0
2007-01-03,122.938698,63.761375,-11.511568254663487,-1.9903336937456921,0.0,-0.0
2007-01-04,123.08081100000001,63.932663,-11.730641273726405,-2.039035876959841,0.0,0.0
2007-01-05,121.693405,62.594814,-10.296995276988028,-1.7203216405100732,0.0,-0.0
2007-01-08,121.710136,62.35008199999999,-9.76421074832686,-1.601878165181567,0.0,-0.0
2007-01-09,122.40387700000001,62.937408,-10.308933270769515,-1.7229755791960981,0.0,0.0
2007-01-10,123.247978,63.426903,-10.497004696165405,-1.7647857895823718,0.0,0.0
2007-01-11,123.933334,63.818466,-10.637317051113456,-1.7959786678615814,0.0,0.0
2007-01-12,125.253899,64.43034399999999,-10.606987087847969,-1.7892360053732816,0.0,-0.0
2007-01-16,124.334496,63.997935999999996,-10.614594024311941,-1.7909271055140086,0.0,0.0
2007-01-17,124.643768,63.720592,-9.72050128222267,-1.5921611017316517,0.0,-0.0
2007-01-18,123.507103,63.19033100000001,-9.739032731394076,-1.5962808333016552,0.0,0.0
2007-01-19,124.11721000000001,63.435055000000006,-9.644962390874909,-1.575368029988044,0.0,-0.0
2007-01-22,123.76623500000001,62.970057999999995,-9.015422612803988,-1.43541486851087,0.0,-0.0
2007-01-23,124.434853,63.565598,-9.602588566103378,-1.5659478933307103,0.0,0.0
2007-01-24,125.747032,64.258972,-9.752490942392072,-1.5992727318958442,0.0,0.0
2007-01-25,124.610352,63.451393,-9.186271474310132,-1.473396325974654,0.0,-0.0
2007-01-26,124.744095,63.687946,-9.551335374778304,-1.5545537822489313,0.0,0.0
2007-01-29,125.48791499999999,64.242683,-9.977260182686138,-1.6492412436209813,0.0,0.0
2007-01-30,125.98108700000002,64.593437,-10.223704740357377,-1.704028401122962,0.0,0.0
2007-01-31,126.641365,64.732147,-9.855917240008395,-1.6222654606089342,0.0,-0.0
2007-02-01,128.012024,65.425552,-9.947404984370706,-1.642604126259508,0.0,0.0
2007-02-02,128.129105,65.466339,-9.916329391401689,-1.6356957026264236,0.0,-0.0
2007-02-05,128.572067,65.458191,-9.456186131282323,-1.5334011277173476,0.0,-0.0
2007-02-06,129.015045,65.621346,-9.357244519938945,-1.5114053908449565,0.0,-0.0
2007-02-07,129.717178,66.225037,-9.928083059300263,-1.6383086637746433,0.0,0.0
2007-02-08,129.61686699999998,66.118988,-9.804774096806653,-1.6108958143557672,0.0,-0.0
2007-02-09,129.056824,65.515305,-9.091862426625596,-1.4524082245778085,0.0,-0.0
2007-02-12,128.371429,65.335831,-9.398810018836969,-1.5206458283546878,0.0,0.0
2007-02-13,129.533249,65.817146,-9.251913707392333,-1.487989268893093,0.0,-0.0
2007-02-14,130.452606,65.91501600000001,-8.538930041693021,-1.329485673771639,0.0,-0.0
2007-02-15,130.477676,65.963982,-8.617112076916925,-1.3468663435584376,0.0,0.0
2007-02-16,130.728485,66.216858,-8.899529431107283,-1.4096506233637187,0.0,0.0
2007-02-20,131.597763,66.853165,-9.371998618486913,-1.5146853785573473,0.0,0.0
2007-02-21,131.957108,66.975571,-9.270764728718888,-1.4921800446369373,0.0,-0.0
2007-02-22,132.57556200000002,67.212128,-9.151126063777212,-1.465583140077859,0.0,-0.0
2007-02-23,132.074112,66.853165,-8.895649618486885,-1.4087881011513377,0.0,-0.0
2007-02-26,131.973816,66.804245,-8.892790581049582,-1.4081525077510948,0.0,-0.0
2007-02-27,127.15958400000001,63.671604,-7.101386856752939,-1.0099050523392232,0.0,-0.0
2007-02-28,128.037155,64.307953,-7.565651607329016,-1.1131158769270442,0.0,0.0
2007-03-01,127.510567,63.973465000000004,-7.3869223104704105,-1.0733825177092948,0.0,-0.0
2007-03-02,125.253899,62.700874,-6.960144434604516,-0.9785054105645004,0.0,-0.0
2007-03-05,122.704727,61.322189,-6.602155707105922,-0.8989208379420307,0.0,-0.0
2007-03-06,124.911224,62.994537,-7.922051195825844,-1.1923471676202841,0.0,0.0
2007-03-07,125.61335,62.790592000000004,-6.789877074195687,-0.9406532267698419,0.0,-0.0
2007-03-08,126.85028799999999,63.263743999999996,-6.550649872918669,-0.8874705617559672,0.0,-0.0
2007-03-09,127.08431999999999,63.777682999999996,-7.400334078672614,-1.076364091592758,0.0,0.0
2007-03-12,127.46875800000001,63.957161,-7.3943519210513955,-1.0750341964841281,0.0,-0.0
2007-03-13,125.195435,62.317429000000004,-6.210058080349768,-0.8117535065299103,0.0,-0.0
