Date,sp1,nav
2005-05-13,-2.4194664486158928,-2.4194664486158928
2005-05-16,-2.733105201505623,-2.733105201505623
2005-05-17,-2.4800885890326185,-2.4800885890326185
2005-05-18,-2.865356519484976,-2.865356519484976
2005-05-19,-2.905374055222552,-2.905374055222552
2005-05-20,-2.729958850550261,-2.729958850550261
2005-05-23,-2.4384226849488044,-2.4384226849488044
2005-05-24,-2.5981471911649408,-2.5981471911649408
2005-05-25,-2.2731509073348235,-2.2731509073348235
2005-05-26,-2.976909015670074,-2.976909015670074
2005-05-27,-3.0998639612735275,-3.0998639612735275
2005-05-31,-3.1016885045059013,-3.1016885045059013
2005-06-01,-3.3156565785569256,-3.3156565785569256
2005-06-02,-3.135644998141558,-3.135644998141558
2005-06-03,-2.8516267143114504,-2.8516267143114504
2005-06-06,-2.936456630232044,-2.936456630232044
2005-06-07,-2.9998725389885976,-2.9998725389885976
2005-06-08,-2.866013143953566,-2.866013143953566
2005-06-09,-3.31286863757866,-3.31286863757866
2005-06-10,-3.2455378548790037,-3.2455378548790037
2005-06-13,-3.3574097165644616,-3.3574097165644616
2005-06-14,-3.8501655139573217,-3.8501655139573217
2005-06-15,-3.7847954324353026,-3.7847954324353026
2005-06-16,-4.224142175421022,-4.224142175421022
2005-06-17,-4.3070566050631385,-4.3070566050631385
2005-06-20,-3.938272582921556,-3.938272582921556
2005-06-21,-4.25058631807525,-4.25058631807525
2005-06-22,-4.577841428114667,-4.577841428114667
2005-06-23,-3.6958728120014825,-3.6958728120014825
2005-06-24,-3.870299768380434,-3.870299768380434
2005-06-27,-3.5983589278842345,-3.5983589278842345
2005-06-28,-3.906123493141152,-3.906123493141152
2005-06-29,-4.7014283721383805,-4.7014283721383805
2005-06-30,-4.711405659678164,-4.711405659678164
2005-07-01,-4.403959845131368,-4.403959845131368
2005-07-05,-5.124250000704976,-5.124250000704976
2005-07-06,-4.949159590052929,-4.949159590052929
2005-07-07,-4.88354226090344,-4.88354226090344
2005-07-08,-5.974687941368913,-5.974687941368913
2005-07-11,-6.422832285032229,-6.422832285032229
2005-07-12,-5.944877162018102,-5.944877162018102
2005-07-13,-6.044784812511466,-6.044784812511466
2005-07-14,-5.595350185434896,-5.595350185434896
2005-07-15,-5.392780632999759,-5.392780632999759
2005-07-18,-4.857683281058627,-4.857683281058627
2005-07-19,-5.483514208747835,-5.483514208747835
2005-07-20,-6.391704747534064,-6.391704747534064
2005-07-21,-5.406646655742335,-5.406646655742335
2005-07-22,-6.349310228853923,-6.349310228853923
2005-07-25,-5.852436560167675,-5.852436560167675
2005-07-26,-6.06706691531565,-6.06706691531565
2005-07-27,-5.977302722105918,-5.977302722105918
2005-07-28,-6.362465146253982,-6.362465146253982
2005-07-29,-6.50705012815925,-6.50705012815925
2005-08-01,-6.448149871118574,-6.448149871118574
2005-08-02,-6.833240189825958,-6.833240189825958
2005-08-03,-6.4231353616849844,-6.4231353616849844
2005-08-04,-5.557181804754933,-5.557181804754933
2005-08-05,-5.087434941368912,-5.087434941368912
2005-08-08,-5.159008502130931,-5.159008502130931
2005-08-09,-4.687136712963195,-4.687136712963195
2005-08-10,-4.354384312128076,-4.354384312128076
2005-08-11,-4.865363537376027,-4.865363537376027
2005-08-12,-4.006917939406662,-4.006917939406662
2005-08-15,-4.6225461957240555,-4.6225461957240555
2005-08-16,-4.133503823676847,-4.133503823676847
2005-08-17,-4.220175929068404,-4.220175929068404
2005-08-18,-4.070809936874014,-4.070809936874014
2005-08-19,-4.144044895834682,-4.144044895834682
2005-08-22,-4.522583808065633,-4.522583808065633
2005-08-23,-4.686447627781533,-4.686447627781533
2005-08-24,-4.584067867199693,-4.584067867199693
2005-08-25,-4.7485905769743795,-4.7485905769743795
2005-08-26,-4.140473235475326,-4.140473235475326
2005-08-29,-4.54216122182639,-4.54216122182639
2005-08-30,-4.906613705310548,-4.906613705310548
2005-08-31,-5.252988529570416,-5.252988529570416
2005-09-01,-5.5487345295704245,-5.5487345295704245
2005-09-02,-5.458190992746452,-5.458190992746452
2005-09-06,-5.865451439637084,-5.865451439637084
2005-09-07,-5.874711925604814,-5.874711925604814
2005-09-08,-5.73383126989323,-5.73383126989323
2005-09-09,-5.572074249162014,-5.572074249162014
2005-09-12,-6.070699770797916,-6.070699770797916
2005-09-13,-5.898729750740912,-5.898729750740912
2005-09-14,-5.058034866574573,-5.058034866574573
2005-09-15,-4.6530989927464645,-4.6530989927464645
2005-09-16,-5.733920007732522,-5.733920007732522
2005-09-19,-5.4404112341759685,-5.4404112341759685
2005-09-20,-5.029340738342256,-5.029340738342256
2005-09-21,-4.630471076020626,-4.630471076020626
2005-09-22,-4.6526461606809875,-4.6526461606809875
2005-09-23,-5.156355209162456,-5.156355209162456
2005-09-26,-5.160805478826489,-5.160805478826489
2005-09-27,-5.043325288564034,-5.043325288564034
2005-09-28,-4.759046377730229,-4.759046377730229
2005-09-29,-4.850821930466736,-4.850821930466736
2005-09-30,-4.678508684662788,-4.678508684662788
2005-10-03,-4.7221261976995095,-4.7221261976995095
2005-10-04,-4.649598161647674,-4.649598161647674
2005-10-05,-3.919328531942938,-3.919328531942938
2005-10-06,-4.024117200145284,-4.024117200145284
2005-10-07,-4.4381575319429345,-4.4381575319429345
2005-10-10,-3.9757630878540056,-3.9757630878540056
2005-10-11,-3.0941484820093734,-3.0941484820093734
2005-10-12,-2.912470310754884,-2.912470310754884
2005-10-13,-4.036003884451034,-4.036003884451034
2005-10-14,-4.060625237419998,-4.060625237419998
2005-10-17,-3.6540669633709655,-3.6540669633709655
2005-10-18,-3.547867111246987,-3.547867111246987
2005-10-19,-4.426665387241499,-4.426665387241499
2005-10-20,-3.9672472286583087,-3.9672472286583087
2005-10-21,-3.9916979633709815,-3.9916979633709815
2005-10-24,-4.460650823042073,-4.460650823042073
2005-10-25,-3.866299871771446,-3.866299871771446
2005-10-26,-3.710727891254834,-3.710727891254834
2005-10-27,-3.1206198155032467,-3.1206198155032467
2005-10-28,-3.2276873519246863,-3.2276873519246863
2005-10-31,-3.4841570354808766,-3.4841570354808766
2005-11-01,-3.038186531942941,-3.038186531942941
2005-11-02,-3.71701308832111,-3.71701308832111
2005-11-03,-3.6043404788265008,-3.6043404788265008
2005-11-04,-3.498879739728821,-3.498879739728821
2005-11-07,-3.8478949601901746,-3.8478949601901746
2005-11-08,-3.6883247397288272,-3.6883247397288272
2005-11-09,-3.888173949950115,-3.888173949950115
2005-11-10,-4.052938005009921,-4.052938005009921
2005-11-11,-4.0874096386263545,-4.0874096386263545
2005-11-14,-3.5325850478780296,-3.5325850478780296
2005-11-15,-2.6141234054999245,-2.6141234054999245
2005-11-16,-2.3927329146333136,-2.3927329146333136
2005-11-17,-3.203894180649428,-3.203894180649428
2005-11-18,-3.689254787710709,-3.689254787710709
2005-11-21,-3.7296778875903414,-3.7296778875903414
2005-11-22,-3.6891014466634715,-3.6891014466634715
2005-11-23,-3.5117754831969705,-3.5117754831969705
2005-11-25,-3.4023612203429536,-3.4023612203429536
2005-11-28,-3.3514047151192017,-3.3514047151192017
2005-11-29,-3.175064564556479,-3.175064564556479
2005-11-30,-3.77343841815879,-3.77343841815879
2005-12-01,-4.138455169921528,-4.138455169921528
2005-12-02,-4.373651447873911,-4.373651447873911
2005-12-05,-3.996300589413238,-3.996300589413238
2005-12-06,-4.319247164801496,-4.319247164801496
2005-12-07,-4.027534838860959,-4.027534838860959
2005-12-08,-3.937269835692618,-3.937269835692618
2005-12-09,-4.060428885632419,-4.060428885632419
2005-12-12,-4.317457700487893,-4.317457700487893
2005-12-13,-3.897949466140659,-3.897949466140659
2005-12-14,-3.3834791901399512,-3.3834791901399512
2005-12-15,-3.1197842551843564,-3.1197842551843564
2005-12-16,-3.3951257309525857,-3.3951257309525857
2005-12-19,-2.7067944471451284,-2.7067944471451284
2005-12-20,-2.515952263954375,-2.515952263954375
2005-12-21,-2.9966660978116124,-2.9966660978116124
2005-12-22,-3.069723502914684,-3.069723502914684
2005-12-23,-2.97852757602017,-2.97852757602017
2005-12-27,-2.680269818390286,-2.680269818390286
2005-12-28,-2.642330987854521,-2.642330987854521
2005-12-29,-2.6575028300169237,-2.6575028300169237
2005-12-30,-2.272861390193313,-2.272861390193313
2006-01-03,-2.8672327235042303,-2.8672327235042303
2006-01-04,-2.6956508842484936,-2.6956508842484936
2006-01-05,-3.159871479582847,-3.159871479582847
2006-01-06,-3.2582807821936655,-3.2582807821936655
2006-01-09,-3.520516363770355,-3.520516363770355
2006-01-10,-3.9233284537359623,-3.9233284537359623
2006-01-11,-3.6283356538965705,-3.6283356538965705
2006-01-12,-3.781178031352283,-3.781178031352283
2006-01-13,-4.245080736301858,-4.245080736301858
2006-01-17,-3.7496937202173086,-3.7496937202173086
2006-01-18,-3.8166567808382155,-3.8166567808382155
2006-01-19,-4.516164831387485,-4.516164831387485
2006-01-20,-5.054061292216105,-5.054061292216105
2006-01-23,-4.932840753048538,-4.932840753048538
2006-01-24,-5.269290545832618,-5.269290545832618
2006-01-25,-6.244270190161302,-6.244270190161302
2006-01-26,-6.551216320984793,-6.551216320984793
2006-01-27,-6.825034412305811,-6.825034412305811
2006-01-30,-6.376953694954011,-6.376953694954011
2006-01-31,-5.920705866741315,-5.920705866741315
2006-02-01,-6.288181820849516,-6.288181820849516
2006-02-02,-5.713543146400511,-5.713543146400511
2006-02-03,-5.595238729912481,-5.595238729912481
2006-02-06,-5.891150454711166,-5.891150454711166
2006-02-07,-5.676337626882457,-5.676337626882457
2006-02-08,-6.028970573626125,-6.028970573626125
2006-02-09,-5.895019412881879,-5.895019412881879
2006-02-10,-5.6315889746094285,-5.6315889746094285
2006-02-13,-5.5257444566426415,-5.5257444566426415
2006-02-14,-6.0287150652371935,-6.0287150652371935
2006-02-15,-6.613239523276405,-6.613239523276405
2006-02-16,-6.702646487542339,-6.702646487542339
2006-02-17,-6.819138678982966,-6.819138678982966
2006-02-21,-6.192208164698414,-6.192208164698414
2006-02-22,-6.348579819298266,-6.348579819298266
2006-02-23,-6.3049234123058255,-6.3049234123058255
2006-02-24,-6.630900117451176,-6.630900117451176
2006-02-27,-7.136232505953728,-7.136232505953728
2006-02-28,-6.642250895890228,-6.642250895890228
2006-03-01,-7.070979357114211,-7.070979357114211
2006-03-02,-6.8409000852036,-6.8409000852036
2006-03-03,-7.095022620688908,-7.095022620688908
2006-03-06,-7.02549867898297,-7.02549867898297
2006-03-07,-6.6597852164035345,-6.6597852164035345
2006-03-08,-6.672198577308393,-6.672198577308393
2006-03-09,-6.517043183572326,-6.517043183572326
2006-03-10,-7.314737791504783,-7.314737791504783
2006-03-13,-6.868036730883873,-6.868036730883873
2006-03-14,-7.130627200632048,-7.130627200632048
2006-03-15,-7.378494499560574,-7.378494499560574
2006-03-16,-7.543419164122383,-7.543419164122383
2006-03-17,-7.5735114974295215,-7.5735114974295215
2006-03-20,-7.911160789573302,-7.911160789573302
2006-03-21,-7.119521137684302,-7.119521137684302
2006-03-22,-8.081256951672998,-8.081256951672998
2006-03-23,-8.476456967064209,-8.476456967064209
2006-03-24,-8.852930559695125,-8.852930559695125
2006-03-27,-9.019070387437694,-9.019070387437694
2006-03-28,-8.734964994654575,-8.734964994654575
2006-03-29,-9.862399003468568,-9.862399003468568
2006-03-30,-9.380663089435288,-9.380663089435288
2006-03-31,-9.66714221451133,-9.66714221451133
2006-04-03,-9.089785159921064,-9.089785159921064
2006-04-04,-9.114706955015592,-9.114706955015592
2006-04-05,-8.719896021856144,-8.719896021856144
2006-04-06,-8.84358447192723,-8.84358447192723
2006-04-07,-8.146346432036367,-8.146346432036367
2006-04-10,-8.316212827841142,-8.316212827841142
2006-04-11,-7.274122545322115,-7.274122545322115
2006-04-12,-8.197747982080315,-8.197747982080315
2006-04-13,-8.77011432779706,-8.77011432779706
2006-04-17,-8.507626362289201,-8.507626362289201
2006-04-18,-9.55387027378265,-9.55387027378265
2006-04-19,-9.481886053026955,-9.481886053026955
2006-04-20,-8.658729091234022,-8.658729091234022
2006-04-21,-8.716650638256326,-8.716650638256326
2006-04-24,-8.198198021856143,-8.198198021856143
2006-04-25,-8.043427098479285,-8.043427098479285
2006-04-26,-8.727677584359355,-8.727677584359355
2006-04-27,-7.976500636203227,-7.976500636203227
2006-04-28,-8.444734638371287,-8.444734638371287
2006-05-01,-7.562434489209323,-7.562434489209323
2006-05-02,-8.32485987739959,-8.32485987739959
2006-05-03,-8.426182194367897,-8.426182194367897
2006-05-04,-9.200389775213338,-9.200389775213338
2006-05-05,-8.749480483393555,-8.749480483393555
2006-05-08,-8.903927160611929,-8.903927160611929
2006-05-09,-8.741203483393548,-8.741203483393548
2006-05-10,-8.064123570677168,-8.064123570677168
2006-05-11,-6.273291022594762,-6.273291022594762
2006-05-12,-5.89490750072342,-5.89490750072342
2006-05-15,-6.118798012305959,-6.118798012305959
2006-05-16,-6.4641863221440445,-6.4641863221440445
2006-05-17,-6.713080974628525,-6.713080974628525
2006-05-18,-6.307128189316572,-6.307128189316572
2006-05-19,-7.066583137472648,-7.066583137472648
2006-05-22,-6.688047931461739,-6.688047931461739
2006-05-23,-6.204104091883508,-6.204104091883508
2006-05-24,-6.868101801011335,-6.868101801011335
2006-05-25,-7.9428950324947465,-7.9428950324947465
2006-05-26,-7.773567434691159,-7.773567434691159
2006-05-30,-6.4419216314062595,-6.4419216314062595
2006-05-31,-6.328333563342824,-6.328333563342824
2006-06-01,-7.117266622314531,-7.117266622314531
2006-06-02,-6.808468785158652,-6.808468785158652
2006-06-05,-5.611204298842068,-5.611204298842068
2006-06-06,-6.002201643980513,-6.002201643980513
2006-06-07,-6.067680922278413,-6.067680922278413
2006-06-08,-6.716508651480041,-6.716508651480041
2006-06-09,-6.023771466763321,-6.023771466763321
2006-06-12,-5.870857602405934,-5.870857602405934
2006-06-13,-5.277796786062453,-5.277796786062453
2006-06-14,-5.896487360147006,-5.896487360147006
2006-06-15,-6.5396025817328365,-6.5396025817328365
2006-06-16,-5.457339179651441,-5.457339179651441
2006-06-19,-5.173637762712701,-5.173637762712701
2006-06-20,-4.854598417943535,-4.854598417943535
2006-06-21,-5.18061731760136,-5.18061731760136
2006-06-22,-5.135446492870415,-5.135446492870415
2006-06-23,-4.947007583308235,-4.947007583308235
2006-06-26,-5.7339750966331025,-5.7339750966331025
2006-06-27,-4.922349698793155,-4.922349698793155
2006-06-28,-4.944661553242867,-4.944661553242867
2006-06-29,-6.305645281954526,-6.305645281954526
2006-06-30,-6.909282536877399,-6.909282536877399
2006-07-03,-7.300107905103545,-7.300107905103545
2006-07-05,-7.391757270823874,-7.391757270823874
2006-07-06,-6.884298506691181,-6.884298506691181
2006-07-07,-5.971242697247419,-5.971242697247419
2006-07-10,-6.420081569334371,-6.420081569334371
2006-07-11,-7.013665847243544,-7.013665847243544
2006-07-12,-5.857249621419385,-5.857249621419385
2006-07-13,-5.368314964484199,-5.368314964484199
2006-07-14,-5.276751481466363,-5.276751481466363
2006-07-17,-5.505046249078205,-5.505046249078205
2006-07-18,-6.323691174458517,-6.323691174458517
2006-07-19,-6.730489096633079,-6.730489096633079
2006-07-20,-6.140876709682161,-6.140876709682161
2006-07-21,-5.987749870987145,-5.987749870987145
2006-07-24,-7.0835210138467914,-7.0835210138467914
2006-07-25,-6.5018909768231765,-6.5018909768231765
2006-07-26,-6.1627436471598,-6.1627436471598
2006-07-27,-5.907724492870415,-5.907724492870415
2006-07-28,-6.630455625019351,-6.630455625019351
2006-07-31,-6.581149756532341,-6.581149756532341
2006-08-01,-5.450794920623167,-5.450794920623167
2006-08-02,-6.115987096633077,-6.115987096633077
2006-08-03,-6.736458172461141,-6.736458172461141
2006-08-04,-6.18805235548669,-6.18805235548669
2006-08-07,-6.266808831272854,-6.266808831272854
2006-08-08,-5.765257822533826,-5.765257822533826
2006-08-09,-5.4424235109593155,-5.4424235109593155
2006-08-10,-5.561769698793157,-5.561769698793157
2006-08-11,-5.354755515131714,-5.354755515131714
2006-08-14,-5.97957460487622,-5.97957460487622
2006-08-15,-6.618815430348064,-6.618815430348064
2006-08-16,-6.565807273336333,-6.565807273336333
2006-08-17,-7.027664704447332,-7.027664704447332
2006-08-18,-7.154775925704882,-7.154775925704882
2006-08-21,-6.861868711284757,-6.861868711284757
2006-08-22,-7.23800820612648,-7.23800820612648
2006-08-23,-6.693647591353994,-6.693647591353994
2006-08-24,-7.186302527623269,-7.186302527623269
2006-08-25,-7.357954591354002,-7.357954591354002
2006-08-28,-7.6083751724611375,-7.6083751724611375
2006-08-29,-8.622463281954552,-8.622463281954552
2006-08-30,-9.245931135952588,-9.245931135952588
2006-08-31,-8.796179065142809,-8.796179065142809
2006-09-01,-8.3501553989786,-8.3501553989786
2006-09-05,-9.011524248804264,-9.011524248804264
2006-09-06,-8.109239359601716,-8.109239359601716
2006-09-07,-7.897155273908751,-7.897155273908751
2006-09-08,-8.316677101893035,-8.316677101893035
2006-09-11,-8.20447800032457,-8.20447800032457
2006-09-12,-9.261802693831768,-9.261802693831768
2006-09-13,-9.406565773711392,-9.406565773711392
2006-09-14,-9.49408614375669,-9.49408614375669
2006-09-15,-10.034107975913358,-10.034107975913358
2006-09-18,-9.899985777190508,-9.899985777190508
2006-09-19,-9.819814919140853,-9.819814919140853
2006-09-20,-10.177446755622498,-10.177446755622498
2006-09-21,-10.218684949327084,-10.218684949327084
2006-09-22,-9.636791439481357,-9.636791439481357
2006-09-25,-10.055926451699506,-10.055926451699506
2006-09-26,-9.319486248213877,-9.319486248213877
2006-09-27,-9.469798837088092,-9.469798837088092
2006-09-28,-9.072850020958924,-9.072850020958924
2006-09-29,-8.75128975330773,-8.75128975330773
2006-10-02,-8.435595528747797,-8.435595528747797
2006-10-03,-8.364169220257807,-8.364169220257807
2006-10-04,-9.612737468880994,-9.612737468880994
2006-10-05,-9.840505358231766,-9.840505358231766
2006-10-06,-9.913816189961551,-9.913816189961551
2006-10-09,-10.157141474931834,-10.157141474931834
2006-10-10,-9.867688867950804,-9.867688867950804
2006-10-11,-9.47089574583785,-9.47089574583785
2006-10-12,-10.33320248556879,-10.33320248556879
2006-10-13,-10.761633227861196,-10.761633227861196
2006-10-16,-10.849794573935199,-10.849794573935199
2006-10-17,-11.239543709435381,-11.239543709435381
2006-10-18,-11.156724275538565,-11.156724275538565
2006-10-19,-11.157839573935192,-11.157839573935192
2006-10-20,-11.113544040751805,-11.113544040751805
2006-10-23,-10.796021266232898,-10.796021266232898
2006-10-24,-10.262145227861211,-10.262145227861211
2006-10-25,-10.535875599573856,-10.535875599573856
2006-10-26,-11.165940191647593,-11.165940191647593
2006-10-27,-10.71487976113903,-10.71487976113903
2006-10-30,-11.280121710861096,-11.280121710861096
2006-10-31,-11.326849873812833,-11.326849873812833
2006-11-01,-10.215458670653632,-10.215458670653632
2006-11-02,-9.8355486009376,-9.8355486009376
2006-11-03,-9.927762138108193,-9.927762138108193
2006-11-06,-10.419020176291056,-10.419020176291056
2006-11-07,-10.809371111200235,-10.809371111200235
2006-11-08,-10.986249280163719,-10.986249280163719
2006-11-09,-10.17851935798764,-10.17851935798764
2006-11-10,-10.366834494819102,-10.366834494819102
2006-11-13,-10.513588934822081,-10.513588934822081
2006-11-14,-11.675289345703774,-11.675289345703774
2006-11-15,-12.22795345980326,-12.22795345980326
2006-11-16,-11.79223917404525,-11.79223917404525
2006-11-17,-11.914733259267507,-11.914733259267507
2006-11-20,-12.069811459803262,-12.069811459803262
2006-11-21,-11.976129291438639,-11.976129291438639
2006-11-22,-11.789050599235324,-11.789050599235324
2006-11-24,-11.497069062064739,-11.497069062064739
2006-11-27,-10.888108658369802,-10.888108658369802
2006-11-28,-10.91725745246022,-10.91725745246022
2006-11-29,-10.823674062852433,-10.823674062852433
2006-11-30,-10.757595562439022,-10.757595562439022
2006-12-01,-10.194281136555674,-10.194281136555674
2006-12-04,-11.400311465121717,-11.400311465121717
2006-12-05,-11.028591511412458,-11.028591511412458
2006-12-06,-10.949052086915657,-10.949052086915657
2006-12-07,-10.707923746254536,-10.707923746254536
2006-12-08,-10.90820070260348,-10.90820070260348
2006-12-11,-11.25915175417363,-11.25915175417363
2006-12-12,-11.013708801945356,-11.013708801945356
2006-12-13,-11.060174609328655,-11.060174609328655
2006-12-14,-10.875762753480345,-10.875762753480345
2006-12-15,-11.099382706496272,-11.099382706496272
2006-12-18,-10.281077469297713,-10.281077469297713
2006-12-19,-10.488006944765743,-10.488006944765743
2006-12-20,-10.942756299770252,-10.942756299770252
2006-12-21,-10.808280299081645,-10.808280299081645
2006-12-22,-10.98404729680864,-10.98404729680864
2006-12-26,-11.848267031981408,-11.848267031981408
2006-12-27,-12.394922200986656,-12.394922200986656
2006-12-28,-12.293832439765325,-12.293832439765325
2006-12-29,-11.906395531637102,-11.906395531637102
2007-01-03,-11.511568254663487,-11.511568254663487
2007-01-04,-11.730641273726405,-11.730641273726405
2007-01-05,-10.296995276988028,-10.296995276988028
2007-01-08,-9.76421074832686,-9.76421074832686
2007-01-09,-10.308933270769515,-10.308933270769515
2007-01-10,-10.497004696165405,-10.497004696165405
2007-01-11,-10.637317051113456,-10.637317051113456
2007-01-12,-10.606987087847969,-10.606987087847969
2007-01-16,-10.614594024311941,-10.614594024311941
2007-01-17,-9.72050128222267,-9.72050128222267
2007-01-18,-9.739032731394076,-9.739032731394076
2007-01-19,-9.644962390874909,-9.644962390874909
2007-01-22,-9.015422612803988,-9.015422612803988
2007-01-23,-9.602588566103378,-9.602588566103378
2007-01-24,-9.752490942392072,-9.752490942392072
2007-01-25,-9.186271474310132,-9.186271474310132
2007-01-26,-9.551335374778304,-9.551335374778304
2007-01-29,-9.977260182686138,-9.977260182686138
2007-01-30,-10.223704740357377,-10.223704740357377
2007-01-31,-9.855917240008395,-9.855917240008395
2007-02-01,-9.947404984370706,-9.947404984370706
2007-02-02,-9.916329391401689,-9.916329391401689
2007-02-05,-9.456186131282323,-9.456186131282323
2007-02-06,-9.357244519938945,-9.357244519938945
2007-02-07,-9.928083059300263,-9.928083059300263
2007-02-08,-9.804774096806653,-9.804774096806653
2007-02-09,-9.091862426625596,-9.091862426625596
2007-02-12,-9.398810018836969,-9.398810018836969
2007-02-13,-9.251913707392333,-9.251913707392333
2007-02-14,-8.538930041693021,-8.538930041693021
2007-02-15,-8.617112076916925,-8.617112076916925
2007-02-16,-8.899529431107283,-8.899529431107283
2007-02-20,-9.371998618486913,-9.371998618486913
2007-02-21,-9.270764728718888,-9.270764728718888
2007-02-22,-9.151126063777212,-9.151126063777212
2007-02-23,-8.895649618486885,-8.895649618486885
2007-02-26,-8.892790581049582,-8.892790581049582
2007-02-27,-7.101386856752939,-7.101386856752939
2007-02-28,-7.565651607329016,-7.565651607329016
2007-03-01,-7.3869223104704105,-7.3869223104704105
2007-03-02,-6.960144434604516,-6.960144434604516
2007-03-05,-6.602155707105922,-6.602155707105922
2007-03-06,-7.922051195825844,-7.922051195825844
2007-03-07,-6.789877074195687,-6.789877074195687
2007-03-08,-6.550649872918669,-6.550649872918669
2007-03-09,-7.400334078672614,-7.400334078672614
2007-03-12,-7.3943519210513955,-7.3943519210513955
2007-03-13,-6.210058080349768,-6.210058080349768
2007-03-14,-7.06850854698078,-7.06850854698078
2007-03-15,-7.549052732909431,-7.549052732909431
2007-03-16,-7.264207906627249,-7.264207906627249
2007-03-19,-7.514132051113464,-7.514132051113464
2007-03-20,-7.665848127567742,-7.665848127567742
2007-03-21,-8.2790327808207,-8.2790327808207
2007-03-22,-7.851068780820697,-7.851068780820697
2007-03-23,-7.712333598790735,-7.712333598790735
2007-03-26,-7.855653589141042,-7.855653589141042
2007-03-27,-7.293514423623378,-7.293514423623378
2007-03-28,-6.92469750940225,-6.92469750940225
2007-03-29,-7.499751338996276,-7.499751338996276
2007-03-30,-7.215113494864255,-7.215113494864255
2007-04-02,-7.324873389092772,-7.324873389092772
2007-04-03,-7.724024177915027,-7.724024177915027
2007-04-04,-7.555855048615399,-7.555855048615399
2007-04-05,-7.511558754658665,-7.511558754658665
2007-04-09,-7.113687471871714,-7.113687471871714
2007-04-10,-7.208839662270293,-7.208839662270293
2007-04-11,-7.136029520940355,-7.136029520940355
2007-04-12,-7.151938436681576,-7.151938436681576
2007-04-13,-7.670511594930218,-7.670511594930218
2007-04-16,-8.341928092176346,-8.341928092176346
2007-04-17,-7.919601269851398,-7.919601269851398
2007-04-18,-7.461429019047102,-7.461429019047102
2007-04-19,-7.074640594930202,-7.074640594930202
2007-04-20,-7.344108211133062,-7.344108211133062
2007-04-23,-7.163753881125672,-7.163753881125672
2007-04-24,-7.019283237534097,-7.019283237534097
2007-04-25,-6.761147038513684,-6.761147038513684
2007-04-26,-6.790214514079906,-6.790214514079906
2007-04-27,-6.967476496300691,-6.967476496300691
2007-04-30,-5.846546369833675,-5.846546369833675
2007-05-01,-6.0628940004073115,-6.0628940004073115
2007-05-02,-6.38017782967637,-6.38017782967637
2007-05-03,-6.412083452120385,-6.412083452120385
2007-05-04,-6.38517171901654,-6.38517171901654
2007-05-07,-6.231748657917592,-6.231748657917592
2007-05-08,-5.849443932574928,-5.849443932574928
2007-05-09,-5.377513192861613,-5.377513192861613
2007-05-10,-4.987415786848885,-4.987415786848885
2007-05-11,-5.524339596818606,-5.524339596818606
2007-05-14,-4.577143544341482,-4.577143544341482
2007-05-15,-3.960447671919951,-3.960447671919951
2007-05-16,-4.231958888886879,-4.231958888886879
2007-05-17,-3.087527773957987,-3.087527773957987
2007-05-18,-3.6422117604478217,-3.6422117604478217
2007-05-21,-4.401966557399675,-4.401966557399675
2007-05-22,-5.1214518258158535,-5.1214518258158535
2007-05-23,-4.75076578163555,-4.75076578163555
2007-05-24,-5.205067933927751,-5.205067933927751
2007-05-25,-5.128250219262668,-5.128250219262668
2007-05-29,-5.640932068323281,-5.640932068323281
2007-05-30,-5.204576371270122,-5.204576371270122
2007-05-31,-5.09099234572966,-5.09099234572966
2007-06-01,-5.286742433396938,-5.286742433396938
2007-06-04,-4.87113313369133,-4.87113313369133
2007-06-05,-4.721414615498674,-4.721414615498674
2007-06-06,-5.249838385808147,-5.249838385808147
2007-06-07,-5.373214424691497,-5.373214424691497
2007-06-08,-5.455034996054621,-5.455034996054621
2007-06-11,-5.313194514079896,-5.313194514079896
2007-06-12,-4.622061697828798,-4.622061697828798
2007-06-13,-4.855801678569691,-4.855801678569691
2007-06-14,-5.032284247552127,-5.032284247552127
2007-06-15,-5.877020768985972,-5.877020768985972
2007-06-18,-6.156561017242325,-6.156561017242325
2007-06-19,-6.569471190028963,-6.569471190028963
2007-06-20,-5.70212693733626,-5.70212693733626
2007-06-21,-5.434197069183824,-5.434197069183824
2007-06-22,-5.323111178323586,-5.323111178323586
2007-06-25,-6.029206219262676,-6.029206219262676
2007-06-26,-6.088404254285507,-6.088404254285507
2007-06-27,-7.007962697376826,-7.007962697376826
2007-06-28,-6.812264913901572,-6.812264913901572
2007-06-29,-6.048975728976956,-6.048975728976956
2007-07-02,-6.197046741724364,-6.197046741724364
2007-07-03,-6.349242567924222,-6.349242567924222
2007-07-05,-6.7172471808214596,-6.7172471808214596
2007-07-06,-6.4271129283747825,-6.4271129283747825
2007-07-09,-6.204861233200489,-6.204861233200489
2007-07-10,-5.79025145971454,-5.79025145971454
2007-07-11,-5.450522496900703,-5.450522496900703
2007-07-12,-5.527769575006516,-5.527769575006516
2007-07-13,-5.177813381041773,-5.177813381041773
2007-07-16,-5.125725036816533,-5.125725036816533
2007-07-17,-4.934879586465854,-4.934879586465854
2007-07-18,-4.805173986650914,-4.805173986650914
2007-07-19,-4.874672180821449,-4.874672180821449
2007-07-20,-3.9188613942531845,-3.9188613942531845
2007-07-23,-4.014710521133679,-4.014710521133679
2007-07-24,-3.272885161505542,-3.272885161505542
