Date,Open,High,Low,Close,Adj Close,Volume,Price1,mvAvg20,mvAvg50,Hold,PnL,TotalReturn,TotalReturnPct,SpyPnL,SpyTotalReturn,SpyTotalReturnPct
1993-07-27,449.0,449.440002,446.76001,448.23999,448.23999,256750000,447.190002,447.43349765000005,447.64679868,0,0.0,26.480011000000047,-0.9263810201763683,-1.0499879999999848,87.5,-0.7567349675735496
1993-07-28,448.25,448.609985,446.589996,447.190002,447.190002,273100000,450.23999,447.2584976499999,447.78319882000005,0,0.0,26.480011000000047,-0.9263810201763683,3.049987999999985,90.54998799999998,-0.748255476948175
1993-07-29,447.190002,450.769989,447.190002,450.23999,450.23999,261240000,448.130005,447.2439972,447.98159847999995,0,0.0,26.480011000000047,-0.9263810201763683,-2.1099849999999947,88.44000299999999,-0.7541215977418244
1993-07-30,450.190002,450.220001,446.980011,448.130005,448.130005,254420000,450.149994,447.19949800000006,447.99279844000006,0,0.0,26.480011000000047,-0.9263810201763683,2.0199890000000096,90.459992,-0.7485056812894121
1993-08-02,448.130005,450.149994,448.029999,450.149994,450.149994,230380000,449.269989,447.4149979,447.98399839999996,0,0.0,26.480011000000047,-0.9263810201763683,-0.8800049999999828,89.57998700000002,-0.7509522463735313
1993-08-03,450.149994,450.429993,447.589996,449.269989,449.269989,253110000,448.540009,447.8069977,448.05259826,0,0.0,26.480011000000047,-0.9263810201763683,-0.7299800000000118,88.850007,-0.7529817161834818
1993-08-04,449.269989,449.720001,447.929993,448.540009,448.540009,230040000,448.130005,448.09249880000004,448.06339844,1,-0.4100040000000149,26.070007000000032,-0.9275209017347109,-0.4100040000000149,88.44000299999999,-0.7541215977418244
1993-08-05,448.549988,449.609985,446.940002,448.130005,448.130005,261900000,448.679993,448.06699829999997,448.04899842,1,0.5499880000000417,26.619995000000074,-0.9259918406072347,0.5499880000000417,88.98999100000003,-0.7525925366143482
1993-08-06,448.130005,449.26001,447.869995,448.679993,448.679993,221170000,450.720001,448.0954987,447.95379823999997,1,2.0400080000000003,28.660003000000074,-0.9203202678955751,2.0400080000000003,91.02999900000003,-0.7469209639026886
1993-08-09,448.679993,451.51001,448.309998,450.720001,450.720001,232750000,449.450012,448.1824982,447.91999818,1,-1.2699890000000096,27.390014000000065,-0.9238510554986178,-1.2699890000000096,89.76001000000002,-0.7504517515057312
1993-08-10,450.709991,450.709991,449.100006,449.450012,449.450012,255520000,450.459991,448.25049900000005,447.90519838,1,1.009978999999987,28.399993000000052,-0.9210431403650745,1.009978999999987,90.76998900000001,-0.747643836372188
1993-08-11,449.600006,451.0,449.600006,450.459991,450.459991,268330000,448.959991,448.2694992,447.83779846000004,1,-1.5,26.899993000000052,-0.9252133980638138,-1.5,89.26998900000001,-0.7518140940709273
1993-08-12,450.470001,451.630005,447.529999,448.959991,448.959991,278530000,450.140015,448.25649869999995,447.73999816,1,1.180024000000003,28.080017000000055,-0.9219327286166824,1.180024000000003,90.45001300000001,-0.7485334246237958
1993-08-13,448.970001,450.25,448.970001,450.140015,450.140015,214370000,452.380005,448.47599945,447.69299866,1,2.2399899999999775,30.320007000000032,-0.9157051715882834,2.2399899999999775,92.69000299999999,-0.7423058675953969
1993-08-16,450.25,453.410004,450.25,452.380005,452.380005,233640000,453.130005,448.79349974999997,447.7393988,1,0.75,31.070007000000032,-0.9136200427389137,0.75,93.44000299999999,-0.7402207387460272
1993-08-17,452.380005,453.700012,451.959991,453.130005,453.130005,261320000,456.040009,449.08450010000007,447.84819885999997,1,2.910004000000015,33.98001100000005,-0.9055297316826726,2.910004000000015,96.350007,-0.732130427689786
1993-08-18,453.209991,456.98999,453.209991,456.040009,456.040009,312940000,456.429993,449.5275009,448.07479922,1,0.38998400000002675,34.369995000000074,-0.9044455091637491,0.38998400000002675,96.73999100000003,-0.7310462051708626
1993-08-19,456.01001,456.76001,455.200012,456.429993,456.429993,293330000,456.160004,450.12350004999996,448.28779910000003,1,-0.2699890000000096,34.100006000000064,-0.9051961249676324,-0.2699890000000096,96.47000200000002,-0.7317968209747459
1993-08-20,456.51001,456.679993,454.600006,456.160004,456.160004,276800000,455.230011,450.57649995,448.50339908,1,-0.9299930000000245,33.17001300000004,-0.9077816652796481,-0.9299930000000245,95.540009,-0.7343823612867616
1993-08-23,456.119995,456.119995,454.290009,455.230011,455.230011,212500000,459.769989,450.88350069999996,448.6627991,1,4.539978000000019,37.70999100000006,-0.8951597464752438,4.539978000000019,100.07998700000002,-0.7217604424823574
1993-08-24,455.230011,459.769989,455.040009,459.769989,459.769989,270700000,460.130005,451.46000065,448.90399906,1,0.36001599999997325,38.07000700000003,-0.8941588401447977,0.36001599999997325,100.44000299999999,-0.7207595361519112
1993-08-25,459.75,462.040009,459.299988,460.130005,460.130005,301650000,461.040009,452.10700080000004,449.18119938,1,0.9100040000000149,38.98001100000005,-0.8916288726868754,0.9100040000000149,101.350007,-0.7182295686939888
1993-08-26,460.040009,462.869995,458.820007,461.040009,461.040009,254070000,460.540009,452.64700174999996,449.4533996999999,1,-0.5,38.48001100000005,-0.8930189585864551,-0.5,100.850007,-0.7196196545935686
1993-08-27,461.049988,461.049988,459.190002,460.540009,460.540009,196140000,461.899994,453.26750194999994,449.6933997,1,1.3599849999999947,39.83999600000004,-0.8892379666421752,1.3599849999999947,102.209992,-0.7158386626492887
1993-08-30,460.540009,462.579987,460.279999,461.899994,461.899994,194180000,463.559998,453.85500195000003,450.05779972000005,1,1.660004000000015,41.50000000000006,-0.8846228703348834,1.660004000000015,103.86999600000001,-0.7112235663419968
1993-08-31,461.899994,463.559998,461.290009,463.559998,463.559998,252830000,463.149994,454.5695024,450.40459966,1,-0.4100040000000149,41.08999600000004,-0.885762751893226,-0.4100040000000149,103.459992,-0.7123634479003395
1993-09-01,463.549988,463.799988,461.769989,463.149994,463.149994,245040000,461.299988,455.30000165,450.74899968000005,1,-1.8500060000000076,39.239990000000034,-0.8909060864027017,-1.8500060000000076,101.60998599999999,-0.7175067824098152
1993-09-02,463.130005,463.540009,461.070007,461.299988,461.299988,259870000,461.339996,455.9585008,451.11119940000003,1,0.040008000000000266,39.279998000000035,-0.8907948572893609,0.040008000000000266,101.64999399999999,-0.7173955532964744
1993-09-03,461.299988,462.049988,459.910004,461.339996,461.339996,197160000,458.519989,456.59150095000007,451.40559942,1,-2.8200069999999755,36.45999100000006,-0.8986349612241931,-2.8200069999999755,98.82998700000002,-0.7252356572313066
1993-09-07,461.339996,462.070007,457.950012,458.519989,458.519989,229500000,456.649994,456.98150035,451.62399908,1,-1.8699950000000172,34.58999600000004,-0.9038338685877623,-1.8699950000000172,96.959992,-0.7304345645948758
1993-09-08,458.519989,458.529999,453.75,456.649994,456.649994,283100000,457.5,457.34149945,451.71999883999996,1,0.8500060000000076,35.44000200000005,-0.9014707058774459,0.8500060000000076,97.80999800000001,-0.7280714018845594
1993-09-09,456.649994,458.109985,455.170013,457.5,457.5,258070000,461.720001,457.6934999,451.85619879999996,1,4.220001000000025,39.660003000000074,-0.8897383781048213,4.220001000000025,102.02999900000003,-0.7163390741119348
1993-09-10,457.48999,461.859985,457.48999,461.720001,461.720001,269950000,462.059998,458.3315004,452.07999884000003,1,0.33999699999998256,40.00000000000006,-0.8887931280336225,0.33999699999998256,102.36999600000001,-0.715393824040736
1993-09-13,461.700012,463.380005,461.410004,462.059998,462.059998,244970000,459.899994,458.92749955,452.3407990200001,1,-2.160004000000015,37.83999600000004,-0.8947983102404942,-2.160004000000015,100.209992,-0.7213990062476077
1993-09-14,461.929993,461.929993,458.149994,459.899994,459.899994,258650000,461.600006,459.303499,452.62199898,1,1.7000120000000152,39.54000800000006,-0.8900719848198615,1.7000120000000152,101.91000400000001,-0.716672680826975
1993-09-15,459.899994,461.959991,456.309998,461.600006,461.600006,294410000,459.429993,459.72699905,453.02539924000007,1,-2.170012999999983,37.369995000000074,-0.8961049937662708,-2.170012999999983,99.73999100000003,-0.7227056897733843
1993-09-16,461.540009,461.540009,459.0,459.429993,459.429993,229700000,458.829987,459.89649825,453.35739936,1,-0.6000060000000076,36.769989000000066,-0.8977731135267972,-0.6000060000000076,99.13998500000002,-0.7243738095339107
1993-09-17,459.429993,459.429993,457.089996,458.829987,458.829987,381370000,455.049988,460.0164979499999,453.5611988,1,-3.779999000000032,32.989990000000034,-0.9082821601474482,-3.779999000000032,95.35998599999999,-0.7348828561545617
1993-09-20,458.839996,459.910004,455.0,455.049988,455.049988,231130000,452.950012,459.96099715,453.69999886,1,-2.0999759999999696,30.890014000000065,-0.9141204542015597,-2.0999759999999696,93.26001000000002,-0.7407211502086732
1993-09-21,455.049988,455.799988,449.640015,452.950012,452.950012,300310000,456.200012,459.8469972,453.77939888000003,1,3.25,34.140014000000065,-0.9050848958542916,3.25,96.51001000000002,-0.7316855918614051
1993-09-22,452.940002,456.920013,452.940002,456.200012,456.200012,298960000,457.73999,459.66849835000005,453.94159920000004,1,1.5399779999999623,35.67999200000003,-0.9008034924473658,1.5399779999999623,98.04998799999998,-0.7274041884544793
1993-09-23,456.25,458.690002,456.25,457.73999,457.73999,275350000,457.630005,459.5489976,454.09479926,1,-0.10998499999999467,35.57000700000003,-0.9011092696426963,-0.10998499999999467,97.94000299999999,-0.7277099656498098
1993-09-24,457.73999,458.559998,456.920013,457.630005,457.630005,248270000,461.799988,459.3784974,454.26299933999996,1,4.169983000000002,39.739990000000034,-0.8895160005031221,4.169983000000002,102.10998599999999,-0.7161166965102355
1993-09-27,457.630005,461.809998,457.630005,461.799988,461.799988,244920000,461.529999,459.44149635,454.5839991,1,-0.2699890000000096,39.470001000000025,-0.8902666163070053,-0.2699890000000096,101.83999699999998,-0.7168673123141188
1993-09-28,461.839996,462.079987,460.910004,461.529999,461.529999,243320000,460.109985,459.4229966,454.8939991,1,-1.4200139999999806,38.049987000000044,-0.8942144991842168,-1.4200139999999806,100.419983,-0.7208151951913303
1993-09-29,461.600006,462.170013,459.51001,460.109985,460.109985,277690000,458.929993,459.25049595,455.14999883999997,1,-1.1799919999999702,36.869995000000074,-0.8974950796658505,-1.1799919999999702,99.23999100000003,-0.724095775672964
1993-09-30,460.109985,460.559998,458.279999,458.929993,458.929993,280980000,461.279999,459.0394958999999,455.38499884,1,2.3500059999999507,39.220001000000025,-0.8909616592567952,2.3500059999999507,101.58999699999998,-0.7175623552639087
1993-10-01,458.929993,461.480011,458.350006,461.279999,461.279999,256880000,461.339996,459.03849645,455.72039861999997,1,0.05999700000000985,39.279998000000035,-0.8907948572893609,0.05999700000000985,101.64999399999999,-0.7173955532964744
1993-10-04,461.279999,461.799988,460.019989,461.339996,461.339996,229380000,461.200012,459.03849645,456.00519842,1,-0.1399839999999699,39.140014000000065,-0.8911840368584945,-0.1399839999999699,101.51001000000002,-0.717784732865608
1993-10-05,461.339996,463.149994,459.450012,461.200012,461.200012,294570000,460.73999,459.17249759999993,456.24739874,1,-0.4600220000000377,38.67999200000003,-0.8924629770498874,-0.4600220000000377,101.04998799999998,-0.7190636730570009
1993-10-06,461.23999,462.600006,460.26001,460.73999,460.73999,277070000,459.179993,459.3769974,456.49739874,1,-1.559996999999953,37.119995000000074,-0.8968000367160607,-1.559996999999953,99.48999100000003,-0.7234007327231742
1993-10-07,460.709991,461.130005,459.079987,459.179993,459.179993,255210000,460.309998,459.46099704999995,456.73719855999997,1,1.1300049999999828,38.25000000000006,-0.8936584286821515,1.1300049999999828,100.61999600000001,-0.720259124689265
1993-10-08,459.179993,460.98999,456.399994,460.309998,460.309998,243600000,460.880005,459.3904969,456.93859872,1,0.5700069999999755,38.82000700000003,-0.8920737112954281,0.5700069999999755,101.19000299999999,-0.7186744073025416
1993-10-11,460.309998,461.869995,460.309998,460.880005,460.880005,183060000,461.119995,459.3314972499999,457.19359871999995,1,0.23999000000003434,39.05999700000007,-0.8914064978653478,0.23999000000003434,101.42999300000002,-0.7180071938724613
1993-10-12,461.040009,462.470001,460.730011,461.119995,461.119995,263970000,461.48999,459.3924973,457.41299874,1,0.36999499999996033,39.42999200000003,-0.8903778482005179,0.36999499999996033,101.79998799999998,-0.7169785442076313
1993-10-13,461.119995,461.980011,460.76001,461.48999,461.48999,290930000,466.829987,459.3869965,457.65739876,1,5.339997000000039,44.769989000000066,-0.8755317391335218,5.339997000000039,107.13998500000002,-0.7021324351406353
1993-10-14,461.549988,466.829987,461.549988,466.829987,466.829987,352530000,469.5,459.75699619999995,458.02319831999995,1,2.670012999999983,47.44000200000005,-0.8681086442875328,2.670012999999983,109.80999800000001,-0.6947093402946463
1993-10-15,466.829987,471.100006,466.829987,469.5,469.5,366110000,468.450012,460.29049685,458.45059821999996,1,-1.0499879999999848,46.390014000000065,-0.8710277913145885,-1.0499879999999848,108.76001000000002,-0.697628487321702
1993-10-18,469.5,470.040009,468.019989,468.450012,468.450012,329580000,466.209991,460.96049805,458.84599860000003,1,-2.240021000000013,44.14999300000005,-0.8772554345283134,-2.240021000000013,106.51998900000001,-0.703856130535427
1993-10-19,468.410004,468.640015,464.799988,466.209991,466.209991,304400000,466.070007,461.62349700000004,459.1557984,1,-0.13998400000002675,44.010009000000025,-0.8776446140974471,-0.13998400000002675,106.38000499999998,-0.7042453101045606
1993-10-20,466.209991,466.869995,464.540009,466.070007,466.070007,305670000,465.359985,462.11699675,459.4881983,1,-0.7100219999999808,43.299987000000044,-0.8796185972386298,-0.7100219999999808,105.669983,-0.7062192932457433
1993-10-21,466.059998,466.640015,464.380005,465.359985,465.359985,289600000,463.269989,462.49799649999994,459.78619818,1,-2.089995999999985,41.20999100000006,-0.8854291451781858,-2.089995999999985,103.57998700000002,-0.7120298411852992
1993-10-22,465.359985,467.820007,463.269989,463.269989,463.269989,301440000,464.200012,462.77999570000003,460.07239814,1,0.9300230000000056,42.140014000000065,-0.8828435214610162,0.9300230000000056,104.51001000000002,-0.7094442174681297
1993-10-25,463.269989,464.48999,462.049988,464.200012,464.200012,260310000,464.299988,462.89999689999996,460.3535980799999,1,0.09997599999996964,42.239990000000034,-0.8825655710052235,0.09997599999996964,104.60998599999999,-0.7091662670123369
1993-10-26,464.200012,464.320007,462.649994,464.299988,464.299988,284530000,464.609985,463.03849634999995,460.59199774,1,0.30999700000000985,42.549987000000044,-0.8817037260879994,0.30999700000000985,104.919983,-0.7083044220951129
1993-10-27,464.299988,464.609985,463.359985,464.609985,464.609985,279830000,467.730011,463.2634963500001,460.82159734,1,3.1200259999999957,45.67001300000004,-0.8730295177901553,3.1200259999999957,108.040009,-0.6996302137972688
1993-10-28,464.519989,468.76001,464.519989,467.730011,467.730011,301220000,467.829987,463.70349725000005,461.05539738,1,0.09997600000002649,45.769989000000066,-0.8727515673343623,0.09997600000002649,108.13998500000002,-0.6993522633414758
1993-10-29,467.720001,468.200012,467.369995,467.829987,467.829987,270570000,469.100006,464.03099665,461.28339725999996,1,1.2700189999999907,47.04000800000006,-0.8692206963261657,1.2700189999999907,109.41000400000001,-0.6958213923332792
1993-11-01,467.829987,469.109985,467.329987,469.100006,469.100006,256030000,468.440002,464.41899715,461.54219730000005,1,-0.6600040000000149,46.38000400000004,-0.8710556208342982,-0.6600040000000149,108.75,-0.6976563168414116
1993-11-02,469.100006,469.100006,466.200012,468.440002,468.440002,304780000,463.019989,464.78099665,461.80639712000004,1,-5.420012999999983,40.95999100000006,-0.8861241881279757,-5.420012999999983,103.32998700000002,-0.7127248841350892
1993-11-03,468.440002,468.609985,460.950012,463.019989,463.019989,342110000,457.48999,464.8949966,461.87139712000004,1,-5.529999000000032,35.42999200000003,-0.9014985353971556,-5.529999000000032,97.79998799999998,-0.7280992314042691
1993-11-04,463.019989,463.160004,457.26001,457.48999,457.48999,323430000,459.570007,464.81049645,461.8185968199999,1,2.080016999999998,37.510009000000025,-0.8957157307919834,2.080016999999998,99.88000499999998,-0.7223164267990969
1993-11-05,457.48999,459.630005,454.359985,459.570007,459.570007,336890000,460.209991,464.7734969,461.78919678000005,1,0.6399840000000268,38.14999300000005,-0.8939364653232701,0.6399840000000268,100.51998900000001,-0.7205371613303836
1993-11-08,459.570007,461.540009,458.779999,460.209991,460.209991,234340000,460.329987,464.73999620000006,461.78259642000006,1,0.11999600000001465,38.269989000000066,-0.8936028558280581,0.11999600000001465,100.63998500000002,-0.7202035518351716
1993-11-09,460.209991,463.420013,460.209991,460.329987,460.329987,276360000,463.720001,464.70049579999994,461.75119627999993,1,3.390014000000008,41.660003000000074,-0.8841780345065025,3.390014000000008,104.02999900000003,-0.710778730513616
1993-11-10,460.399994,463.720001,459.570007,463.720001,463.720001,283450000,462.640015,464.81199635,461.75439634,1,-1.0799860000000194,40.580017000000055,-0.8871805811271894,-1.0799860000000194,102.95001300000001,-0.713781277134303
1993-11-11,463.720001,464.959991,462.48999,462.640015,462.640015,283820000,465.390015,464.60249775,461.74419675999997,1,2.75,43.330017000000055,-0.879535108679501,2.75,105.70001300000001,-0.7061358046866145
1993-11-12,462.640015,465.839996,462.640015,465.390015,465.390015,326240000,463.75,464.39699850000005,461.82599730000004,1,-1.6400150000000053,41.69000200000005,-0.8840946321326995,-1.6400150000000053,104.05999800000001,-0.710695328139813
1993-11-15,465.390015,466.130005,463.01001,463.75,463.75,251030000,466.73999,464.1619979,461.87419738000006,1,2.9899899999999775,44.67999200000003,-0.8757819462549309,2.9899899999999775,107.04998799999998,-0.7023826422620443
1993-11-16,463.75,466.73999,462.970001,466.73999,466.73999,303980000,464.809998,464.18849785000003,462.0385974,1,-1.9299919999999702,42.75000000000006,-0.8811476555859341,-1.9299919999999702,105.11999600000001,-0.7077483515930476
1993-11-17,466.73999,467.23999,462.730011,464.809998,464.809998,316940000,463.619995,464.1254974,462.20179748000004,1,-1.1900029999999902,41.55999700000007,-0.8844560683674492,-1.1900029999999902,103.92999300000002,-0.7110567643745627
1993-11-18,464.829987,464.880005,461.730011,463.619995,463.619995,313490000,462.600006,464.03849790000004,462.32419738000004,1,-1.0199890000000096,40.54000800000006,-0.887291813020702,-1.0199890000000096,102.91000400000001,-0.7138925090278155
1993-11-19,463.589996,463.600006,460.029999,462.600006,462.600006,302970000,459.130005,464.00499875,462.34179748,1,-3.4700010000000248,37.07000700000003,-0.8969390119439571,-3.4700010000000248,99.44000299999999,-0.7235397079510706
1993-11-22,462.600006,462.600006,457.079987,459.130005,459.130005,280130000,461.029999,463.75149840000006,462.28319762,1,1.8999939999999924,38.970001000000025,-0.891656702206585,1.8999939999999924,101.33999699999998,-0.7182573982136985
1993-11-23,459.130005,461.769989,458.470001,461.029999,461.029999,260400000,462.359985,463.58799895000004,462.30579772,1,1.3299860000000194,40.299987000000044,-0.8879591126361082,1.3299860000000194,102.669983,-0.7145598086432217
1993-11-24,461.029999,462.899994,461.029999,462.359985,462.359985,230630000,463.059998,463.4754989499999,462.32099729999993,1,0.7000130000000127,41.00000000000006,-0.8860129562344631,0.7000130000000127,103.36999600000001,-0.7126136522415766
1993-11-26,462.359985,463.630005,462.359985,463.059998,463.059998,90220000,461.899994,463.2419983,462.3935974,1,-1.160004000000015,39.83999600000004,-0.8892379666421752,-1.160004000000015,102.209992,-0.7158386626492887
1993-11-29,463.059998,464.829987,461.829987,461.899994,461.899994,272710000,461.790009,462.94549865,462.45499753999997,1,-0.10998499999999467,39.73001100000005,-0.8895437438375058,-0.10998499999999467,102.100007,-0.7161444398446193
1993-11-30,461.899994,463.619995,460.450012,461.790009,461.790009,286660000,461.890015,462.5799988,462.58979796,0,0.0,39.73001100000005,-0.8895437438375058,0.10000600000000759,102.20001300000001,-0.7158664059836726
1993-12-01,461.929993,464.470001,461.630005,461.890015,461.890015,293870000,463.109985,462.2524994500001,462.76859802,0,0.0,39.73001100000005,-0.8895437438375058,1.2199699999999893,103.419983,-0.712474679793852
1993-12-02,461.890015,463.220001,461.450012,463.109985,463.109985,256370000,464.890015,462.25699925,462.90679747999997,0,0.0,39.73001100000005,-0.8895437438375058,1.7800300000000107,105.20001300000001,-0.7075258905861943
1993-12-03,463.130005,464.890015,462.670013,464.890015,464.890015,268360000,466.429993,462.6270005,463.04979798,0,0.0,39.73001100000005,-0.8895437438375058,1.5399780000000192,106.73999100000003,-0.7032444871792682
1993-12-06,464.890015,466.890015,464.399994,466.429993,466.429993,292370000,466.76001,462.9699998,463.2257977400001,0,0.0,39.73001100000005,-0.8895437438375058,0.330016999999998,107.07000800000003,-0.7023269832226251
1993-12-07,466.429993,466.769989,465.440002,466.76001,466.76001,285690000,466.290009,463.29750075000004,463.32499817999997,0,0.0,39.73001100000005,-0.8895437438375058,-0.47000100000002476,106.600007,-0.7036336667484018
1993-12-08,465.880005,466.730011,465.420013,466.290009,466.290009,314460000,464.179993,463.59550185000006,463.42019838,1,-2.1100159999999732,37.619995000000074,-0.8954099508164809,-2.1100159999999732,104.48999100000003,-0.709499873727377
1993-12-09,466.290009,466.540009,463.869995,464.179993,464.179993,287570000,463.929993,463.61850145,463.50159854000003,1,-0.25,37.369995000000074,-0.8961049937662708,-0.25,104.23999100000003,-0.7101949166771668
1993-12-10,464.179993,464.869995,462.660004,463.929993,463.929993,245620000,465.700012,463.68300035000004,463.60159854,1,1.7700189999999907,39.140014000000065,-0.8911840368584945,1.7700189999999907,106.01001000000002,-0.7052739597693904
1993-12-13,463.929993,465.709991,462.709991,465.700012,465.700012,256580000,463.059998,463.69850019999996,463.6899988,1,-2.640014000000008,36.50000000000006,-0.8985237293306806,-2.640014000000008,103.36999600000001,-0.7126136522415766
1993-12-14,465.730011,466.119995,462.459991,463.059998,463.059998,275050000,461.839996,463.66400009999995,463.72439884,0,0.0,36.50000000000006,-0.8985237293306806,-1.2200020000000222,102.14999399999999,-0.7160054673968947
1993-12-15,463.059998,463.690002,461.839996,461.839996,461.839996,331770000,463.339996,463.4190004,463.73719852,0,0.0,36.50000000000006,-0.8985237293306806,1.5,103.64999399999999,-0.7118352096981556
1993-12-16,461.859985,463.980011,461.859985,463.339996,463.339996,284620000,466.380005,463.3455003,463.78919863999994,0,0.0,36.50000000000006,-0.8985237293306806,3.0400089999999977,106.69000299999999,-0.7033834624071647
1993-12-17,463.339996,466.380005,463.339996,466.380005,466.380005,363750000,465.850006,463.4835008,463.9331988800001,0,0.0,36.50000000000006,-0.8985237293306806,-0.5299989999999752,106.16000400000001,-0.7048569506805473
1993-12-20,466.380005,466.899994,465.529999,465.850006,465.850006,255900000,465.299988,463.6460008,464.0439990400001,0,0.0,36.50000000000006,-0.8985237293306806,-0.5500180000000228,105.60998599999999,-0.7063860952131775
1993-12-21,465.839996,465.920013,464.029999,465.299988,465.299988,273370000,467.320007,463.95449995,464.13239870000007,0,0.0,36.50000000000006,-0.8985237293306806,2.0200189999999907,107.63000499999998,-0.7007700953556113
1993-12-22,465.079987,467.380005,465.079987,467.320007,467.320007,272440000,467.380005,464.26900035,464.25639894,1,0.05999800000000732,36.559998000000064,-0.8983569245830746,0.05999800000000732,107.69000299999999,-0.7006032906080053
1993-12-23,467.299988,468.970001,467.299988,467.380005,467.380005,227240000,470.540009,464.52000135,464.37419924,1,3.160004000000015,39.72000200000008,-0.8895715705770435,3.160004000000015,110.850007,-0.6918179366019743
1993-12-27,467.399994,470.549988,467.350006,470.540009,470.540009,171200000,470.940002,464.8940019,464.44839968,1,0.39999299999999494,40.119995000000074,-0.8884595213185823,0.39999299999999494,111.25,-0.690705887343513
1993-12-28,470.609985,471.049988,469.429993,470.940002,470.940002,200960000,470.579987,465.34600230000007,464.47719972000004,1,-0.36001499999997577,39.7599800000001,-0.8894604248688567,-0.36001499999997577,110.88998500000002,-0.6917067908937874
1993-12-29,470.880005,471.290009,469.869995,470.579987,470.579987,269570000,468.640015,465.7855012,464.51979922,1,-1.9399720000000116,37.82000800000009,-0.8948538803144156,-1.9399720000000116,108.95001300000001,-0.6971002463393463
1993-12-30,470.579987,470.579987,468.089996,468.640015,468.640015,195860000,466.450012,466.1230012,464.5683997,1,-2.19000299999999,35.6300050000001,-0.9009424648950901,-2.19000299999999,106.76001000000002,-0.7031888309200209
1993-12-31,468.660004,470.75,466.450012,466.450012,466.450012,168590000,465.440002,466.29000255,464.5759998,1,-1.0100100000000225,34.619995000000074,-0.9037504662139593,-1.0100100000000225,105.75,-0.70599683223889
1994-01-03,466.51001,466.940002,464.359985,465.440002,465.440002,270140000,466.890015,466.3175018999999,464.57760014,1,1.4500130000000127,36.07000800000009,-0.8997191809629446,1.4500130000000127,107.20001300000001,-0.7019655469878754
1994-01-04,465.440002,466.890015,464.440002,466.890015,466.890015,326600000,467.549988,466.340503,464.65000066,1,0.6599729999999795,36.729981000000066,-0.8978843426401381,0.6599729999999795,107.85998599999999,-0.7001307086650688
1994-01-05,466.890015,467.820007,465.920013,467.549988,467.549988,400030000,467.119995,466.3800019,464.71700018,1,-0.42999299999996765,36.2999880000001,-0.8990797970525739,-0.42999299999996765,107.42999300000002,-0.7013261630775047
1994-01-06,467.549988,469.0,467.019989,467.119995,467.119995,365960000,469.899994,466.42150119999997,464.77340032,1,2.7799989999999752,39.079987000000074,-0.8913509222310826,2.7799989999999752,110.209992,-0.6935972882560133
1994-01-07,467.089996,470.26001,467.029999,469.899994,469.899994,324920000,475.269989,466.70750124999995,464.8792005,1,5.369995000000017,44.44998200000009,-0.8764214135704553,5.369995000000017,115.57998700000002,-0.6786677795953862
1994-01-10,469.899994,475.269989,469.549988,475.269989,475.269989,319490000,474.130005,467.27450104999997,465.03000006,1,-1.1399840000000268,43.309998000000064,-0.8795907649387484,-1.1399840000000268,114.44000299999999,-0.6818371309636791
1994-01-11,475.269989,475.279999,473.269989,474.130005,474.130005,305490000,474.170013,467.69600070000007,465.15600042,1,0.040008000000000266,43.350006000000064,-0.8794795358254076,0.040008000000000266,114.48001099999999,-0.6817259018503383
1994-01-12,474.130005,475.059998,472.140015,474.170013,474.170013,310690000,472.470001,468.25150145,465.25740055999995,1,-1.7000119999999583,41.649994000000106,-0.8842058612460402,-1.7000119999999583,112.77999900000003,-0.6864522272709709
1994-01-13,474.170013,474.170013,471.799988,472.470001,472.470001,277970000,474.910004,468.78300169999994,465.33800054,1,2.44000299999999,44.089997000000096,-0.8774222337155757,2.44000299999999,115.22000200000002,-0.6796685997405065
1994-01-14,472.5,475.320007,472.5,474.910004,474.910004,304920000,473.299988,469.36150210000005,465.57580084,1,-1.61001600000003,42.479981000000066,-0.8818983547949713,-1.61001600000003,113.60998599999999,-0.6841447208199021
1994-01-17,474.910004,474.910004,472.839996,473.299988,473.299988,233980000,474.25,469.70750124999995,465.8920008,1,0.9500120000000152,43.42999300000008,-0.8792571582237082,0.9500120000000152,114.55999800000001,-0.6815035242486389
1994-01-18,473.299988,475.190002,473.290009,474.25,474.25,308840000,474.299988,470.1275009499999,466.18560066,1,0.04998799999998482,43.479981000000066,-0.8791181829958119,0.04998799999998482,114.60998599999999,-0.6813645490207426
1994-01-19,474.25,474.700012,472.209991,474.299988,474.299988,311370000,474.980011,470.57750095,466.46740059999996,1,0.6800230000000056,44.16000400000007,-0.877227602228432,0.6800230000000056,115.290009,-0.6794739682533628
1994-01-20,474.299988,475.0,473.420013,474.980011,474.980011,310450000,474.720001,470.96050114999997,466.76040108,1,-0.26000999999996566,43.899994000000106,-0.8779504746979314,-0.26000999999996566,115.02999900000003,-0.6801968407228621
1994-01-21,474.980011,475.559998,473.720001,474.720001,474.720001,346350000,471.970001,471.32750095,466.98040108000004,1,-2.75,41.149994000000106,-0.8855959471456198,-2.75,112.27999900000003,-0.6878423131705506
1994-01-24,474.720001,475.200012,471.48999,471.970001,471.970001,296900000,470.920013,471.3990005500001,467.16700080000004,1,-1.0499880000000417,40.100006000000064,-0.8885150941726758,-1.0499880000000417,111.23001099999999,-0.6907614601976065
